Oevra	light	sage greenhouse at dawn	space-regular, Suisse Int'l	#778643 #000000 #ffffff #4e4e4e	minimal,swiss,healthcare,education,wellness,gradient,government
Officevibe	light	Editorial journal on warm cream paper. Think a thoughtful HR essay rendered as a product —	Martinaplantijn, Abcfavoritvariable	#0c1754 #2545ff #171417 #f9f8f6	corporate,healthcare,playful,hotel,saas,wellness,dashboard
OhDada	light	Editorial gallery wall	GrandSlang-Roman, Neue Haas Grotesk Display	#e6e0d9 #b7b3be #5d3a19 #000000	restaurant,museum,furniture,jewelry
OpenAI	light	Research lab notebook at noon.	OpenAI Sans	#000000 #666666 #8f8f8f #ffffff	gaming,automotive,ai,science
OpenAI Developers	light	stark white laboratory	OpenAI Sans	#000000 #ffffff #181818 #f9f9f9	legal,developer,ai
OpenSea	dark	Black trading terminal with frosted blue wireframes.	gtAmerica, gtAmericaMono	#83c3ff #ffffff #acadae #34353c	real estate,crypto,banking,security,jewelry
OpenServ	light	Bright blueprint on frosted glass	sans-serif, OS Studio Grotesk	#5f79ff #01fe93 #ffffff #000000	clinical,experimental,friendly,dashboard,ai,nonprofit,space
OpenWeb	light	Editorial broadsheet on warm rose paper. A blush canvas carries enormous serif headlines a	Copernicus, Helvetica	#f1e9e7 #000000 #ffffff #7b7f83	editorial,wellness,warm,nonprofit,blog,news
Opennote	light	warm leather journal on sunlit paper — the interface feels hand-bound, not engineered	IowanOld, SuisseIntl	#fffdf8 #0a0a0a #000000 #e5e5e5	organic,natural,ai,nonprofit,nature,startup,coffee
Operate	light	Botanist's data terminal	denim, muoto	#09352e #ffffff #e0e0e0 #e5e5e5	clinical,organic,natural,tech,experimental,music,dashboard
Orderful	light	industrial command deck — a logistics dispatcher's printed control sheet in black ink and 	telegraf, modernGothic	#e42b0c #000000 #1f1f1f #101828	industrial,corporate,healthcare,playful,restaurant,construction,legal
Ordinal	dark	dark observatory with one mint filament — a near-black room where a single neon green swit	Inter, Inconsolata (custom-mapped eyebrow face)	#151316 #ffffff #444245 #8e8e8e	dark,cinematic,minimal,industrial,organic,legal,monochrome
Ori	dark	Server-room at midnight — black void, white light, one ignited switch.	TWK Everett, Switzer	#ff4f2b #000000 #1a1a1a #3c3c3c	dark,industrial,tech,light,ai,energy,coffee
Origin Financial	dark	midnight gallery of quiet wealth. A hushed, near-black room where oversized serif whispers	Suisseintltrial, Lyon Display	#847dff #00b3dd #d1c9ff #4b49aa	swiss,luxury,corporate,fintech,portfolio,real estate,retro
Ortto	light				
Osmo	light	developer museum on concrete gray	Haffer VF, Haffer XH	#f4f4f4 #eaeaea #e1e1e1 #b8b8b8	architecture,brutalist
Oura Ring	light	Warm oatmeal atelier under soft daylight	AkkuratLL, Editorial New	#f7f1e8 #4a4741 #000000 #fefaef	luxury,fashion,hotel,organic,natural,wellness,warm
Outseta	light	Sunset marketplace at golden hour — a warm gradient sky hanging over deep plum night.	Inter Var, Kaio	#240029 #df37a7 #6d526d #ffcc11	saas,gradient,nonprofit,pharma,startup,enterprise
Outsource Consultants	light	Architectural broadsheet on bone paper. A monograph aesthetic where one violent indigo sec	GT America Mono, PP Neue Montreal	#1925aa #e8e6e0 #000000 #ffffff	architecture,brutalist,agency,construction,consulting
Overflow	light	blueprint washed in indigo	Inter	#161637 #0085e4 #000000 #fafafc	gradient
Oxide Computer Company	dark	Datacenter rack at midnight with one green LED lit	SuisseIntl, GT America Mono	#0b0e12 #181a1d #1f2124 #303235	industrial,organic,tech,neon,logistics
PLATFORM	light	white cube gallery under spotlights	MediumLLWeb	#ffffff #000000 #dddddd #cccccc	ecommerce,restaurant,portfolio,real estate,monochrome,space,museum
PORTO ROCHA	light	white-walled design library	SF Pro Display, SF Pro Text	#000000 #808080 #ffffff #007aff	architecture,hospitality,hotel,agency,portfolio,sport,dashboard
Pa'lais	light	Botanical sketchbook dipped in honey. The cream paper canvas, blue toile-style line illust	Times, hwt-artz	#234386 #ffc400 #ed7328 #6aa8dc	product,organic,natural,pastel,food,nature,pharma
Palette Supply	light	art-supply shelf in a sunlit studio	ui-sans-serif, esbuild	#f2f0e9 #ffffff #141212 #a1a0a0	colorful,pastel
Pally	dark	violet signals in a dark void. A single white pill floats in a near-black observatory, wit	sans-serif, Untitled Sans	#161e29 #fefcfb #eae5dd #1e1d1d	product,productivity,pharma
Palmer	light	Ceramic gallery in soft daylight — the interface is the wall, the objects are the art.	TWK Lausanne	#f5f6ee #222222 #ffffff #a1a19c	ecommerce,product,hospitality,hotel,restaurant,travel,pastel
Pangram Pangram Foundry	light	Museum vitrine on white marble. A gallery-style type foundry where the canvas is bare ston	Neue Montreal, Neue Montreal Semibold	#ff2f00 #fafafa #ededed #666666	restaurant,experimental,typography,nonprofit,museum,church
Panxo	light	Data terminal in warm ink — every surface echoes ledger paper, every accent reads like a h	Mona Sans, Inter	#1c1a17 #fafafa #f7f3eb #f1f1f1	dashboard
Paper	light	warm paper notebook under studio lights	Matter, Inter	#efefe4 #fcfcf9 #ffffff #f3f3f4	natural,pastel
Paradigm	light	midnight lab notebook opening to daylight — a dark first screen cracks into a bright, data	Atacama VAR, PP Neue Montreal	#080b12 #ffffff #f6f7f8 #edeef1	experimental,legal
Paragraph	light	Editorial letterpress on warm parchment — a literary journal where the only color is ink-b	IvyOra, Google Sans Flex	#dbd5d2 #271f1b #ffffff #ededed	editorial,crypto,blog,news
Parallel Web Systems	light	Engineering journal at dawn — a technical reading room where data streams replace photogra	gerstnerProgramm, ftSystemMono	#0d6ea5 #fb631b #181818 #434343	tech,gaming,3d,ai,science,space
Parloa	light	warm editorial paper with ink and highlighter	Exposure30, Geist	#1f1c1b #ffffff #ebe9e1 #f5f4f0	editorial,hospitality,hotel,travel,pastel,friendly,food
Partiful	light	confetti landing on white marble — the page stays quiet and light while the content explod	sans-serif, Partiful Display Medium	#000000 #ffffff #333333 #666666	kids,children,playful,hospitality,restaurant,travel,colorful
Passionfroot	both	Twilight cloud library on warm parchment. A serif headline drifts above cream cards lit by	new-kansas, Nunito Sans	#1d1d1c #f8f7f2 #d8d6ce #edeae4	kids,children,playful,saas,colorful,pastel,illustration
Paste	light	Amber lantern on white marble — the brand's warm gradient logo floats in vast white space,	system-ui, Inter	#f06413 #feab30 #0088ff #1c95ff	minimal,children,experimental,friendly,light,warm,productivity
Pastel	light	Quiet paper notebook with one vivid ink stamp	Figtree, Inter	#f5f5f4 #e6e3e2 #111111 #222222	kids,playful,colorful,pastel,friendly,light
Patch	light	electric blueprint on drafting paper	PP Right, Archivo	#1f00ff #ff622b #ffffff #f2f2f2	architecture,healthcare,playful,colorful,pastel,construction,legal
Patreon	light	White gallery for creator portraits — a near-blank editorial stage where the only color li	Oracle	#1a1a1a #ffffff #000000 #959595	photography,portfolio,nonprofit,blog
Patrick Miller	light	oversized masthead on chalky color fields — a portfolio that behaves like a printed poster	MlrStandard, -apple-system	#fd9b65 #e9d1c7 #f8f5d1 #9ac8ae	magazine,agency,portfolio,blog,law firm
Payments	both	zesty citrus on royal violet. Deep electric purple acts as the night sky while lemon-yello	Circularpro Book, Inter	#5423e7 #7047eb #ffc233 #cf75ff	fintech,colorful,banking,pharma
Peak Design	light	Gallery wall, half lit	Geist, Exposure-style serif (Exposure-10)	#1a211e #ffffff #000000 #0c0c0c	minimal,fashion,ecommerce,product,beauty,furniture,jewelry
Peggy	light	monochrome art gallery on a winter morning — the only color comes from the work on the wal	Reckless, Inter	#ffffff #f4f4f4 #000000 #141414	ecommerce,photography,beauty,real estate,nonprofit,museum,jewelry
Peloton	both	Red beacon on charcoal runway. A fitness showroom where one electric red CTA cuts through 	Inter	#df1c2f #181a1d #ffffff #f7f7f7	industrial,corporate,healthcare,clinical,product,wellness,sport
PencilBooth	light	Monochrome broadsheet manifesto. PencilBooth looks like a typographic broadsheet laid flat	Soehne	#000000 #ffffff #f2f2f2 #e5e7eb	editorial,blog
Penpot	both	midnight design studio with teal sparks — a deep violet hero stage where one bright teal b	Work Sans, Times	#151035 #1ccac7 #2f226c #fafafa	product,developer,illustration
Pentagram	light	Gallery wall of compressed restraint	Plain	#ffffff #1a1a1a #000000 #222222	architecture,brutalist,typography,agency,museum,church
Peppermint	dark	Midnight canvas with playful streamers — a deep navy void where hand-drawn ribbons and geo	Excon, Generalsans	#0a1d4b #9c8bf9 #162d67 #3a486b	fintech
Perk	light	electric lime on warm parchment paper	OTSono	#beff50 #14140f #f5f5eb #ffffff	playful,organic,natural,colorful,pastel,legal,light
Perplexity AI	light	Garden of computational flora — technical interface blooming through botanical haze	pplxSans, pplxSansMono	#271a00 #faf8f5 #d1cfc7 #000000	architecture,natural,tech,beauty,wellness,gaming,3d
Perplexity AI	light	Warm research terminal. A cream-toned search bar floats on aged-paper canvas, surrounded b	pplxSans	#faf8f5 #000000 #27251e #72706b	experimental,ai
Perplexity AI	light	scholar's parchment behind clean glass	pplxSans	#faf8f5 #fdfbfa #d1d1cd #92918b	tech,ai,science,law firm
Petertarka	light	curated gallery on warm concrete — every card a framed print, every margin deliberate, eve	GT America	#eaeaea #f0f0f0 #d8d8d8 #000000	architecture,hospitality,travel,photography,portfolio,sport,museum
Phantom	both	Lavender dreamscape with a violet ghost. A pastel world that flips to midnight violet in k	Phantom	#3c315b #e2dffe #ab9ff2 #4a87f2	pastel,neon,crypto,pharma
Phantom	both	lavender candy shop at dusk. A monochromatic violet world where everything is a soft pill 	Phantom	#3c315b #e2dffe #ab9ff2 #4a87f2	children,playful,colorful,pastel,neon,crypto,pharma
Phantom Studios	dark	green signal line on a black void	Helvetica Now, ballinger-mono	#000000 #ffffff #333333 #666666	dark,cinematic,music,neon,space,pharma
Photographer	light	Giant black wordmark raining through a white-walled photo gallery — the text IS the archit	Helvetica	#ffffff #000000 #e21715 #086392	architecture,photography,typography,magazine,blog,wedding
Piet Oudolf	light	Botanical index on white paper. A field guide to gardens, set in light type with the restr	Maison Neue Book, UniversLTStd-Light	#ffffff #000000 #808080 #b3b3b3	museum
Pietrastudio	light	sunlit AI workshop on cream paper	Attila-Bold, Attila Sans Uniform	#ff5c3c #ffffff #000000 #f8f6f2	pastel
Pika	both	Cream diptych meets cinema void	telka, telkaExtended	#ffedd2 #0d0d0d #ffffff #e5e7eb	cinematic,portfolio,retro,3d,ai
Pinterest	light	A pinboard under warm gallery light — white walls, one bold red thumbtack, everything else	Pin Sans	#e60023 #211922 #ffffff #666666	portfolio,beauty,blog
Pipe	dark	midnight darkroom with one ember	Suisse	#e2572c #000000 #1a1a1a #808080	dark,fintech
Pirsch Analytics	light	sunlit paper notebook with highlighter swatches	DM Sans	#ffda6e #6ece9d #f8f5ed #000000	swiss,healthcare,playful,saas,pastel,wellness,dashboard
Pitch	light	violet stage spotlight on white. A deep purple gradient floods the hero like theater light	Eina01, Mark Pro	#6b53ff #8d49f7 #371789 #ffd02c	pastel,music,light,gradient,pharma
Pixso	light	pristine designer's canvas flooded with morning light	Figtree	#000000 #121212 #333333 #666666	illustration
Plain	light	Botanical greenhouse on warm parchment — a single living green accent breathing inside a c	ABC Favorit, Geist Mono	#0a2414 #f3fbe9 #f9f6f1 #283a2e	minimal,organic,natural,friendly,nature,startup
PlanetScale	light	Terminal man-page in daylight	ui-monospace	#414141 #000000 #737373 #c1c1c1	minimal,space
Planhat	both	Cinematic monochrome editorial — a darkroom print on cold-pressed paper.	Geigy LL Duplex Var, Inter	#000000 #ffffff #121211 #575551	cinematic,editorial,swiss,industrial,clinical,hotel,typography
Planpoint	light	Blueprint on white drafting table — an interactive property plan rendered on pristine pape	Inter, system-ui	#1d1d1f #ffffff #f0f2f4 #e5e6e8	architecture,healthcare,portfolio,construction,real estate,developer,3d
Playdate	both	A yellow Game Boy under museum lights. Playdate's whole identity is that single bright pro	Roobert	#ffc500 #7700ff #312f27 #ffffff	kids,children,playful,product,experimental,friendly,gaming
Playful	light	sunlit paper notebook with a hot-pink highlighter. A friendly, editorial product surface p	Inter, Arial	#ff2e95 #000000 #f6f2ee #111111	cinematic,clinical,kids,children,playful,natural,colorful
Podcorn	light	Indie magazine spread on warm blush paper. A cream canvas carrying deep-indigo editorial t	Gilroy, Georgia	#fff4f2 #ffffff #090335 #fc736c	kids,magazine,illustration,news
Podia	light	Warm papercraft afternoon. Organic blob shapes float across a matte white canvas in terrac	StabilGrotesk	#06040e #10242f #452623 #f5f5f5	clinical,kids,children,playful,organic,saas,pastel
Podscan.fm	light	Green-lit podcast radar on white paper — a quiet instrument panel where one emerald signal	Inter Tight, ui-sans-serif (system stack)	#059669 #10b981 #18181b #ffffff	clinical,experimental,portfolio,dashboard,ai
Poly	light	Ember on porcelain — one warm gradient ember floating on an otherwise pure white editorial	Haffer Variable, Bogue	#f42919 #f4f4f4 #000000 #292930	playful,organic,pastel,friendly,warm,government,energy
Pop Site	light	Stark typographic gallery — monumental black headlines floating on white walls, with one b	sans-serif, Satoshi	#ffffff #000000 #171717 #5e5e5e	saas,construction,space,startup
Popcorn	light	warm broadsheet on cream paper — a near-monochrome editorial where a single serif headline	Untitled Serif, Messina Sans	#393737 #f7f7f7 #ffffff #888787	pastel,friendly,food,warm,news,startup,coffee
Portal	dark	violet singularity tearing through obsidian — a heavy, weight-900 headline, #b296f8 glow, 	Suisse Intl	#000000 #0f0f13 #292929 #1d1d1d	travel,colorful,gaming,ai
Portal	light	twilight serif editorial — a premium indie magazine spread sitting inside a native iOS aes	Perfectly Nineties Regular, Inter	#007aff #000000 #3e3e3e #636363	cinematic,editorial,luxury,travel,magazine,portfolio,developer
Portrait	light	polaroid memory wall on cream paper. A bright, off-white scrapbook where deep-navy ink pro	Switzer, Basier Circle	#08304c #084e72 #26c0ff #8e51ff	playful,travel,colorful,pastel,portfolio,retro,wedding
PostHog	light	Warm paper desktop pinned to cork — a tactile beige workspace where every interface elemen	Open Runde, IBM Plex Sans Variable	#e1d7c2 #ffffff #fdfdf8 #eeefe9	pastel,developer,dashboard,warm
PostNew	dark	After-hours gallery with daylight spreads	ABC Diatype Medium, System Sans-Serif	#1a1a1a #fafafa #242424 #5d5d5d	retro,nonprofit,blog,news
Postevand	light	editorial gallery on bone paper	Nimbus Sans D OT, Helvetica	#000000 #ffffff #f0f1ef #333333	fashion,ecommerce,product,beauty,blog,jewelry
Pravah	light	engineering dossier on warm parchment	ABCfavorit Book	#f3f1ed #ffffff #181011 #222222	architecture,industrial,tech,education,ai,science,nature
Preply	light	Pink billboard with human stickers	Platform, Figtree	#ff7aac #121117 #ffffff #f4f4f8	kids,children,playful,colorful,pastel,education,consulting
Prevalent	both	Editorial command observatory — serif intelligence briefings under a navy planetarium dome	Tiempos Headline, Matter	#6360d8 #060b25 #000000 #ffffff	saas,portfolio,illustration,nonprofit,news,security
